"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","426","test_user_is_signed_in_after_api_fixture","tests","2026-08-12","passed","2026-08-12","","test_sign_in","",""
"Verify that entering an invalid password displays the correct validation error.","9702","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-12","failed","2026-08-12","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","9495","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-12","passed","2026-08-12","","test_sign_up","",""
"Verify challenge and event banner navigation on the homepage.","9278","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-12","passed","2026-08-12","","test_home_page","",""
"","0","test_example","tests","2026-08-12","passed","2026-08-12","","test_example","",""
"Verify that entering an invalid password displays the correct validation error.","7180","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-12","failed","2026-08-12","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","8199","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-12","failed","2026-08-12","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","7202","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-12","failed","2026-08-12","","test_sign_up","",""
"Verify homepage hero carousel navigation and its slide redirects.","9866","test_homepage_carousel_navigation","tests","2026-08-12","passed","2026-08-12","","test_home_carousel_navigation","",""
"Verify that entering an invalid password displays the correct validation error.","9054","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-12","failed","2026-08-12","","test_sign_up","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","6279","TC-28: Verify 'Наші контакти' section display","tests","2026-08-12","passed","2026-08-12","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","8163","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-12","failed","2026-08-12","","test_sign_up","",""
