"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that entering an invalid password displays the correct validation error.","6969","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-17","failed","2026-08-17","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","5396","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-17","failed","2026-08-17","","test_sign_up","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","4279","TC-28: Verify 'Наші контакти' section display","tests","2026-08-17","passed","2026-08-17","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","7593","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-17","failed","2026-08-17","","test_sign_up","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","6041","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-08-17","passed","2026-08-17","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","6077","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-17","failed","2026-08-17","","test_sign_up","",""
"Verify webinar video blocks, playback and YouTube links.","31425","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-17","broken","2026-08-17","","test_challenge_page_video_blocks","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal, so it's checked via `DescriptionStep.is_toast_displayed()` /
    `.get_toast_text()`, which already exist in the codebase. Since toasts
    can be transient, the check happens immediately after `click_next()`.
    ","4889","test_online_status_auto_assigned_when_no_location","tests","2026-08-17","failed","2026-08-17","","test_add_club_modal","",""
"Verify that entering an invalid password displays the correct validation error.","7684","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-17","passed","2026-08-17","","test_sign_up","",""
"Verify homepage hero carousel navigation and its slide redirects.","8327","test_homepage_carousel_navigation","tests","2026-08-17","passed","2026-08-17","","test_home_carousel_navigation","",""
"Test verifies that the Facebook icon on the news details page opens the project's official Facebook page in a new browser tab.","7670","TC-42: Verify Facebook social media link functionality","tests","2026-08-17","passed","2026-08-17","","test_social_buttons_ui","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","3857","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-17","passed","2026-08-17","TestPaymentPageUI","test_payment_page_ui","",""
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","7353","TC-43: Verify YouTube social media link functionality","tests","2026-08-17","passed","2026-08-17","","test_social_buttons_ui","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","2203","TC-06: Verify that the News page opens","tests","2026-08-17","passed","2026-08-17","TestNewsPage","test_news_page_opens","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","5348","TC-44: Verify Instagram social media link functionality","tests","2026-08-17","passed","2026-08-17","","test_social_buttons_ui","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","397","test_user_is_signed_in_after_api_fixture","tests","2026-08-17","passed","2026-08-17","","test_sign_in","",""
"Verify opening a news article from the list and returning back to the News page.","5498","TC-07: Navigation to the News details page","tests","2026-08-17","passed","2026-08-17","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify that entering an invalid password displays the correct validation error.","7804","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-17","failed","2026-08-17","","test_sign_up","",""
"Verify opening another news article from the 'Інші новини' section.","7288","test_news_details_other_news_navigation","tests","2026-08-17","passed","2026-08-17","","test_news_details_other_news_navigation","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","3535","TC-45: Verify email link functionality in contacts section","tests","2026-08-17","passed","2026-08-17","","test_social_buttons_ui","",""
"Verify challenge and event banner navigation on the homepage.","7074","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-17","passed","2026-08-17","","test_home_page","",""
"Verify that entering an invalid password displays the correct validation error.","7638","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-17","failed","2026-08-17","","test_sign_up","",""
