"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1270","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","passed","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"","2702","TC-33: Login — empty fields(required-field enforcement)","tests","2026-09-02","passed","2026-09-02","","test_sign_in","",""
"Verify that invalid search queries return no matching clubs.","6483","test_tc_51_club_search_negative","tests","2026-09-02","passed","2026-09-02","","test_51_club_search_negative","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","2637","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-09-02","passed","2026-09-02","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"Test that registration with non-existent childId returns 404.","670","Verify non-existent child returns 404","tests","2026-09-02","failed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","135","test_authenticated_manager_driver_returns_manager_session","tests","2026-09-02","passed","2026-09-02","","test_driver_roles","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3007","TC-4: Registration — required field 'Email' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1660","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","passed","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"","1814","TC-08: News card displays information in fields.","tests","2026-09-02","passed","2026-09-02","","test_news_display_08","",""
"Verify that entering an invalid password displays the correct validation error.","5497","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-09-02","failed","2026-09-02","","test_sign_up","",""
"","2749","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-09-02","passed","2026-09-02","","test_sign_in","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","14508","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-09-02","broken","2026-09-02","","test_tc_20_complaint_submission","",""
"","393","Verify get_user_applications returns 200 and valid list","tests","2026-09-02","failed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","6198","TC-24 Verify carousel navigation using left and right arrows","tests","2026-09-02","passed","2026-09-02","","test_news_details","",""
