"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify homepage hero carousel navigation and its slide redirects.","6647","test_homepage_carousel_navigation","tests","2026-08-28","passed","2026-08-28","","test_home_carousel_navigation","",""
"TC-61: verify the Last Name field rejects invalid special characters.

        Test steps (from TC-61):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Clear ""Прізвище"", type invalid special characters and remove focus.
               A validation error appears, the border turns red, an error icon is
               shown and the save button remains active (no disabled attribute).
            3. Click ""Зберегти зміни"" - the form is not submitted, the modal stays
               open and the validation error is still displayed.
        ","16","test_last_name_rejects_special_characters","tests","2026-08-28","broken","2026-08-28","TestProfileLastNameUpdate","test_profile_last_name_update","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","14870","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-08-28","broken","2026-08-28","","test_tc_20_complaint_submission","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","4653","TC-44: Verify Instagram social media link functionality","tests","2026-08-28","passed","2026-08-28","","test_social_buttons_ui","",""
"","3959","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","579","test_authenticated_driver_returns_user_session","tests","2026-08-28","passed","2026-08-28","","test_driver_roles","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","2554","test_add_club_back_navigation_and_data_persistence","tests","2026-08-28","passed","2026-08-28","","test_add_club_modal","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","2248","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-08-28","passed","2026-08-28","","test_login_non_existent_email","",""
"Verify that searching categories returns a paginated structure.","937","Category-API-02: GET /categories/search returns paginated list","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesRead","test_categories","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","2998","TC-54: Verify registration with invalid email format","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify webinar video blocks, playback and YouTube links.","26989","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-28","broken","2026-08-28","","test_challenge_page_video_blocks","",""
"Verify that entering an invalid password displays the correct validation error.","5691","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-28","failed","2026-08-28","","test_sign_up","",""
"","4009","TC-57 Registration — duplicate email (already-registered email)","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify that the user can find a club by name.","5755","TC-27: Verify that the user can find a club by name","tests","2026-08-28","failed","2026-08-28","","test_clubs_page","",""
"Verify that the user can find a club by name.","5739","TC-27: Verify that the user can find a club by name","tests","2026-08-28","failed","2026-08-28","","test_clubs_page","",""
"","882","TC-08: News card displays information in fields.","tests","2026-08-28","passed","2026-08-28","","test_news_display_08","",""
"Verify opening a news article from the list and returning back to the News page.","4820","TC-07: Navigation to the News details page","tests","2026-08-28","passed","2026-08-28","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify alphabetical sorting in the advanced club search.","58860","test_tc_52_advanced_club_search_sorting","tests","2026-08-28","passed","2026-08-28","","test_52_Advanced_club_search","",""
"","4128","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","2017","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-28","passed","2026-08-28","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1007","TC-06: Verify that the News page opens","tests","2026-08-28","passed","2026-08-28","TestNewsPage","test_news_page_opens","",""
"Verify navigation to the registration form for the 'Розмовляй' challenge.","4047","TC-65 User can register for the “Клуб української мови ""Розмовляй"" challenge","tests","2026-08-28","broken","2026-08-28","","test_tc_65_challenge_registration_navigation","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","6059","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-28","passed","2026-08-28","","test_news_details","",""
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","7378","TC-43: Verify YouTube social media link functionality","tests","2026-08-28","passed","2026-08-28","","test_social_buttons_ui","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3743","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-08-28","passed","2026-08-28","","test_registration_required_field","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","1972","test_add_club_modal_basic_info_structure","tests","2026-08-28","passed","2026-08-28","","test_add_club_modal","",""
"Verify that the user can find a club by name.","5931","TC-27: Verify that the user can find a club by name","tests","2026-08-28","failed","2026-08-28","","test_clubs_page","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","149","test_authenticated_manager_driver_returns_manager_session","tests","2026-08-28","passed","2026-08-28","","test_driver_roles","",""
"","2678","TC-33: Login — empty fields(required-field enforcement)","tests","2026-08-28","passed","2026-08-28","","test_sign_in","",""
"Verify that guests cannot delete categories.","197","Category-API-06: DELETE /category/{id} returns 401 for unauthenticated users","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesSecurity","test_categories","",""
"","4268","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify that any user can fetch the list of categories successfully.","1050","Category-API-01: GET /categories returns 200 OK and valid JSON list","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesRead","test_categories","",""
