"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify webinar video blocks, playback and YouTube links.","29828","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-18","broken","2026-08-18","","test_challenge_page_video_blocks","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3756","TC-4: Registration — required field 'Телефон' left empty","tests","2026-08-18","passed","2026-08-18","","test_registration_required_field","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","12","test_unsupported_profile_photo_is_rejected","tests","2026-08-18","broken","2026-08-18","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4236","TC-4: Registration — required field 'Прізвище' left empty","tests","2026-08-18","passed","2026-08-18","","test_registration_required_field","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","186","test_user_is_signed_in_after_api_fixture","tests","2026-08-18","passed","2026-08-18","","test_sign_in","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","19","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-18","broken","2026-08-18","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that users can navigate through the 30 language marathon tasks using next/previous arrows and pagination dots.","1964","TC-11: Task carousel navigation via arrows and pagination dots","tests","2026-08-18","passed","2026-08-18","TestMarathonTaskCarousel","test_marathon_task_carousel_navigation","",""
"Verify homepage hero carousel navigation and its slide redirects.","6765","test_homepage_carousel_navigation","tests","2026-08-18","passed","2026-08-18","","test_home_carousel_navigation","",""
"","3275","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-08-18","passed","2026-08-18","","test_add_club_basic_info_validation","",""
"Verify that entering an invalid password displays the correct validation error.","6429","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-18","failed","2026-08-18","","test_sign_up","",""
"Verify alphabetical sorting in the advanced club search.","59853","test_tc_52_advanced_club_search_sorting","tests","2026-08-18","passed","2026-08-18","","test_52_Advanced_club_search","",""
"Verify opening a news article from the list and returning back to the News page.","5046","TC-07: Navigation to the News details page","tests","2026-08-18","passed","2026-08-18","TestNewsDetailsNavigation","test_news_details_navigation","",""
