"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the map modal displays clubs according to the selected city and category.","11147","TC-10: Catalog: Club's Location","tests","2026-08-19","passed","2026-08-19","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify webinar video blocks, playback and YouTube links.","31820","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-19","broken","2026-08-19","","test_challenge_page_video_blocks","",""
"Verify homepage hero carousel navigation and its slide redirects.","7711","test_homepage_carousel_navigation","tests","2026-08-19","passed","2026-08-19","","test_home_carousel_navigation","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","2995","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-08-19","passed","2026-08-19","","test_login_non_existent_email","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3250","TC-4: Registration — required field 'Телефон' left empty","tests","2026-08-19","passed","2026-08-19","","test_registration_required_field","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1174","TC-06: Verify that the News page opens","tests","2026-08-19","passed","2026-08-19","TestNewsPage","test_news_page_opens","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","807","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","26189","TC-2 Verify successful user registration with email confirmation","tests","2026-08-19","passed","2026-08-19","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1519","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify opening another news article from the 'Інші новини' section.","7973","test_news_details_other_news_navigation","tests","2026-08-19","passed","2026-08-19","","test_news_details_other_news_navigation","",""
"TC-5: a confirmed user can log in via the 'Вхід' modal and stays signed in.

    Fills valid credentials for a confirmed account, submits the login form,
    and verifies the user menu reports a signed-in session, including after
    a page reload.

    Uses the current `UserProfileMenu` API: `HeaderComponent.click_user_profile()`
    opens the dropdown and returns a `UserProfileMenu`; its `click_login()`
    opens the ""Вхід"" modal and returns the `SignInModal`; `is_logged_in()`
    lives on `UserProfileMenu`, so the dropdown must be reopened each time
    the auth state is checked.
    ","2894","test_confirmed_user_can_log_in","tests","2026-08-19","broken","2026-08-19","","test_sign_in","",""
"Verify that entering an invalid password displays the correct validation error.","7176","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4400","TC-4: Registration — required field 'Пароль' left empty","tests","2026-08-19","passed","2026-08-19","","test_registration_required_field","",""
"Verify that entering an invalid password displays the correct validation error.","5974","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-19","passed","2026-08-19","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","2313","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify opening a news article from the list and returning back to the News page.","5121","TC-07: Navigation to the News details page","tests","2026-08-19","passed","2026-08-19","TestNewsDetailsNavigation","test_news_details_navigation","",""
"","2441","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-08-19","passed","2026-08-19","","test_signin_neg_31","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","128","test_user_is_signed_in_after_api_fixture","tests","2026-08-19","passed","2026-08-19","","test_sign_in","",""
"Verify alphabetical sorting in the advanced club search.","13507","test_tc_52_advanced_club_search_sorting","tests","2026-08-19","broken","2026-08-19","","test_52_Advanced_club_search","",""
"Verify that users can navigate through the 30 language marathon tasks using next/previous arrows and pagination dots.","2081","TC-11: Task carousel navigation via arrows and pagination dots","tests","2026-08-19","passed","2026-08-19","TestMarathonTaskCarousel","test_marathon_task_carousel_navigation","",""
"Verify that entering an invalid password displays the correct validation error.","6462","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","6899","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-19","passed","2026-08-19","","test_news_details","",""
"Verify that entering an invalid password displays the correct validation error.","6083","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"","1545","TC-08: News card displays information in fields.","tests","2026-08-19","passed","2026-08-19","","test_news_display_08","",""
"Verify that entering an invalid password displays the correct validation error.","7409","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2102","test_add_club_modal_basic_info_structure","tests","2026-08-19","passed","2026-08-19","","test_add_club_modal","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","4703","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-19","passed","2026-08-19","","test_update_phone_number","",""
