"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify opening another news article from the 'Інші новини' section.","8373","test_news_details_other_news_navigation","tests","2026-08-15","passed","2026-08-15","","test_news_details_other_news_navigation","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal, so it's checked via `DescriptionStep.is_toast_displayed()` /
    `.get_toast_text()`, which already exist in the codebase. Since toasts
    can be transient, the check happens immediately after `click_next()`.
    ","2706","test_online_status_auto_assigned_when_no_location","tests","2026-08-15","failed","2026-08-15","","test_add_club_modal","",""
"Verify that entering an invalid password displays the correct validation error.","5594","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-15","failed","2026-08-15","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","5917","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-15","failed","2026-08-15","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","5947","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-15","failed","2026-08-15","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","4335","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-15","failed","2026-08-15","","test_sign_up","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","3076","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-15","passed","2026-08-15","TestPaymentPageUI","test_payment_page_ui","",""
"Verify webinar video blocks, playback and YouTube links.","25974","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-15","broken","2026-08-15","","test_challenge_page_video_blocks","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","2263","test_unsupported_profile_photo_is_rejected","tests","2026-08-15","failed","2026-08-15","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that entering an invalid password displays the correct validation error.","5850","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-15","failed","2026-08-15","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","6447","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-15","passed","2026-08-15","","test_sign_up","",""
"Verify opening a news article from the list and returning back to the News page.","5932","TC-07: Navigation to the News details page","tests","2026-08-15","passed","2026-08-15","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify that entering an invalid password displays the correct validation error.","5163","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-15","failed","2026-08-15","","test_sign_up","",""
"Verify homepage hero carousel navigation and its slide redirects.","17700","test_homepage_carousel_navigation","tests","2026-08-15","broken","2026-08-15","","test_home_carousel_navigation","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","753","TC-06: Verify that the News page opens","tests","2026-08-15","passed","2026-08-15","TestNewsPage","test_news_page_opens","",""
"Verify challenge and event banner navigation on the homepage.","5266","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-15","passed","2026-08-15","","test_home_page","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","2770","TC-28: Verify 'Наші контакти' section display","tests","2026-08-15","passed","2026-08-15","","test_social_buttons_ui","",""
"TC-61: verify the Last Name field rejects invalid special characters.

        Test steps (from TC-61):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Clear ""Прізвище"", type invalid special characters and remove focus.
               A validation error appears, the border turns red, an error icon is
               shown and the save button remains active (no disabled attribute).
            3. Click ""Зберегти зміни"" - the form is not submitted, the modal stays
               open and the validation error is still displayed.
        ","3203","test_last_name_rejects_special_characters","tests","2026-08-15","passed","2026-08-15","TestProfileLastNameUpdate","test_profile_last_name_update","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","90","test_user_is_signed_in_after_api_fixture","tests","2026-08-15","passed","2026-08-15","","test_sign_in","",""
