"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7294","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
"Verify homepage hero carousel navigation and its slide redirects.","8337","test_homepage_carousel_navigation","tests","2026-08-13","passed","2026-08-13","","test_home_carousel_navigation","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","226","test_user_is_signed_in_after_api_fixture","tests","2026-08-13","passed","2026-08-13","","test_sign_in","",""
"","0","test_example","tests","2026-08-13","passed","2026-08-13","","test_example","",""
"","8250","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
"","8414","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
"Verify challenge and event banner navigation on the homepage.","6447","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-13","passed","2026-08-13","","test_home_page","",""
"","8024","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
"","8478","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
"","7251","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","4992","TC-28: Verify 'Наші контакти' section display","tests","2026-08-13","passed","2026-08-13","","test_social_buttons_ui","",""
"","8377","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-13","passed","2026-08-13","","test_signup_55","",""
