"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the user can find a club by name.","3760","TC-27: Verify that the user can find a club by name","tests","2026-09-03","failed","2026-09-03","","test_clubs_page","",""
"POST/PUT require an admin access token, so a plain user must get a 4xx.

    The user fixture has no admin token. With a partial body the backend rejects
    the request via body validation (4xx) before it could be accepted, so the
    test only asserts the write does not succeed from a non-admin account.
    ","262","News-API-10: non-admin cannot POST /news or PUT /news/{id}","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","2806","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-09-03","passed","2026-09-03","","test_login_non_existent_email","",""
"","2926","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-09-03","passed","2026-09-03","","test_add_club_basic_info_validation","",""
"Verify that entering an invalid password displays the correct validation error.","3900","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","10269","TC-44: Verify Instagram social media link functionality","tests","2026-09-03","broken","2026-09-03","","test_social_buttons_ui","",""
"Verify that the user can find a club by name.","3305","TC-27: Verify that the user can find a club by name","tests","2026-09-03","failed","2026-09-03","","test_clubs_page","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","313","TC-35: Verify challenge page content — title, description and header icons","tests","2026-09-03","broken","2026-09-03","TestChallengePageContent","test_challenge_page_content","",""
"","3827","TC-57 Registration — duplicate email (already-registered email)","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"The base URL must be configured correctly for news requests.","0","News-API-11: news read endpoints are reachable on the configured base URL","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"TC-37: Verify the structure and presence of elements in the step.

    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","1569","test_add_club_modal_basic_info_structure","tests","2026-09-03","failed","2026-09-03","","test_add_club_modal","",""
"Verify that entering an invalid password displays the correct validation error.","4044","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-09-03","failed","2026-09-03","","test_sign_up","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","10309","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-09-03","broken","2026-09-03","","test_social_buttons_ui","",""
"","0","Verify get_all_challenges method","tests","2026-09-03","broken","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"The news search endpoint must return 200 for a plain keyword.","82","News-API-03: GET /newslist/search?keyword= returns 200 with a search result","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Complaints filtered by recipient id must return 200 with a JSON list.","109","Complaint-API-03: GET /complaints/recipient/{id} returns 200 with a list","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"PUT /complaint/{id}/answer must require an authenticated caller.","105","Complaint-API-08: PUT /complaint/{id}/answer requires authentication (401)","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
