"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","8092","TC-43: Verify YouTube social media link functionality","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Verify webinar video blocks, playback and YouTube links.","33055","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-26","broken","2026-08-26","","test_challenge_page_video_blocks","",""
"Verify that entering an invalid password displays the correct validation error.","9938","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-26","failed","2026-08-26","","test_sign_up","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","4366","TC-45: Verify email link functionality in contacts section","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Verify that the map modal displays clubs according to the selected city and category.","18737","TC-10: Catalog: Club's Location","tests","2026-08-26","failed","2026-08-26","TestCatalogClubLocation","test_catalog_club_location","",""
"TC-37: Verify the structure and presence of elements in the step.

    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2028","test_add_club_modal_basic_info_structure","tests","2026-08-26","passed","2026-08-26","","test_add_club_modal","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","109","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-26","broken","2026-08-26","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","3640","TC-28: Verify 'Наші контакти' section display","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","8296","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3923","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
