"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10256","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-09-02","broken","2026-09-02","","test_nav_39","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","4069","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-09-02","passed","2026-09-02","","test_payment_page_ui","",""
"POST/PUT require an admin access token, so a plain user must get a 4xx.

    The user fixture has no admin token. With a partial body the backend rejects
    the request via body validation (4xx) before it could be accepted, so the
    test only asserts the write does not succeed from a non-admin account.
    ","151","News-API-10: non-admin cannot POST /news or PUT /news/{id}","tests","2026-09-02","passed","2026-09-02","","test_news_api","",""
"PUT /complaint/isActive/{id} must succeed for an authenticated USER caller.","156","Complaint-API-15: USER PUT /complaint/isActive/{id} returns 200","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"PUT /complaint/{id} must succeed for an authenticated USER caller.","162","Complaint-API-13: USER PUT /complaint/{id} returns 200","tests","2026-09-02","failed","2026-09-02","","test_complaint_api","",""
"Verify that the user can find a club by name.","10985","TC-27: Verify that the user can find a club by name","tests","2026-09-02","broken","2026-09-02","","test_clubs_page","",""
"Complaints filtered by recipient id must return 200 with a JSON list.","85","Complaint-API-03: GET /complaints/recipient/{id} returns 200 with a list","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"","3627","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","passed","2026-09-02","","test_sign_up","",""
"POST /complaint must succeed for an authenticated USER caller.

    The probe confirmed that both USER and MANAGER tokens can create a
    complaint. The response body matches the ``SuccessCreatedComplaint``
    schema (``id``/``userId``/``clubId``/``recipientId``/``hasAnswer``) and
    can be deserialized into the typed ``SuccessCreatedComplaint`` model.
    The body's ``userId`` must match the authenticated user's id — the
    backend rejects mismatched ids with 400.
    ","276","Complaint-API-12: USER POST /complaint returns 200 with SuccessCreatedComplaint","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","8369","TC-3 Verify successful manager registration with email confirmation","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","2684","TC-4: Registration — required field 'Телефон' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"","10240","TC-26: Verify visitor can add a child and register for a club","tests","2026-09-02","broken","2026-09-02","","test_club_details","",""
"","10362","TC-08: News card displays information in fields.","tests","2026-09-02","broken","2026-09-02","","test_news_display_08","",""
"Verify that users can navigate through the 30 language marathon tasks using next/previous arrows and pagination dots.","2280","TC-11: Task carousel navigation via arrows and pagination dots","tests","2026-09-02","passed","2026-09-02","TestMarathonTaskCarousel","test_marathon_task_carousel_navigation","",""
"DELETE /complaint/{id} must succeed for an authenticated USER caller.

    The probe confirmed both USER and MANAGER can delete. The test creates
    a complaint, deletes it, then re-reads via the public list to confirm
    the row is gone.
    ","247","Complaint-API-16: USER DELETE /complaint/{id} returns 200 and removes the row","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","2804","TC-4: Registration — required field 'Прізвище' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"An existing news article must be fetchable by id without auth.","174","News-API-05: GET /news/{id} returns 200 for an existing article","tests","2026-09-02","passed","2026-09-02","","test_news_api","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","0","test_authenticated_manager_driver_returns_manager_session","tests","2026-09-02","broken","2026-09-02","","test_driver_roles","",""
"Test successful registration of a user (adult) for a club.","104","Verify register_user_for_club returns 201 and valid response","tests","2026-09-02","passed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"","2751","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","passed","2026-09-02","","test_sign_up","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","3283","TC-54: Verify registration with invalid email format","tests","2026-09-02","passed","2026-09-02","","test_sign_up","",""
"","1912","TC-33: Login — empty fields(required-field enforcement)","tests","2026-09-02","passed","2026-09-02","","test_sign_in","",""
"","0","Verify get_challenge_by_id method","tests","2026-09-02","broken","2026-09-02","TestChallengeApi","test_api_challenge_client","",""
"Test that registered user+club pair returns true.","75","Verify existing registration returns true","tests","2026-09-02","passed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","2825","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"A manager (also not admin) must get 403 when deleting news.","0","News-API-09: DELETE /news/{id} forbidden for a manager","tests","2026-09-02","broken","2026-09-02","","test_news_api","",""
"","10299","TC-30: Verify that an authenticated user can send a message to a club manager","tests","2026-09-02","broken","2026-09-02","","test_club_details","",""
"An existing complaint must be fetchable by id without auth.","95","Complaint-API-05: GET /complaint/{id} returns 200 for an existing complaint","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify that invalid search queries return no matching clubs.","11228","test_tc_51_club_search_negative","tests","2026-09-02","broken","2026-09-02","","test_51_club_search_negative","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","10285","TC-06: Verify that the News page opens","tests","2026-09-02","broken","2026-09-02","TestNewsPage","test_news_page_opens","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal. It's transient, so it's captured with a single explicit wait on
    `DescriptionStep.TOAST_TEXT` visibility, reading `.text` off the same
    element the wait returns — this avoids the race condition that occurred
    when `is_toast_displayed()` and `get_toast_text()` were called as two
    separate, sequential DOM lookups (the toast could disappear between them).
    ","2962","test_online_status_auto_assigned_when_no_location","tests","2026-09-02","passed","2026-09-02","","test_add_club_modal","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","10253","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify opening another news article from the 'Інші новини' section.","10412","test_news_details_other_news_navigation","tests","2026-09-02","broken","2026-09-02","","test_news_details_other_news_navigation","",""
"Test strict Pydantic validation for registration response.","98","Verify response schema matches ClubRegistrationResponseDto","tests","2026-09-02","passed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","19","test_unsupported_profile_photo_is_rejected","tests","2026-09-02","broken","2026-09-02","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","2525","TC-4: Registration — required field 'Пароль' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"Verify that the user can find a club by name.","11206","TC-27: Verify that the user can find a club by name","tests","2026-09-02","broken","2026-09-02","","test_clubs_page","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","11136","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-09-02","broken","2026-09-02","","test_club_actions_unauthorized","",""
"Verify webinar video blocks, playback and YouTube links.","10310","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-09-02","broken","2026-09-02","","test_challenge_page_video_blocks","",""
"Verify that an authenticated user can successfully fill out the 'Add Center' modal and reach the final step to submit the center.","15526","TC-58: Center creation functionality","tests","2026-09-02","failed","2026-09-02","","test_add_center","",""
"An anonymous caller must not be able to update a complaint (401).","156","Complaint-API-11: PUT /complaint/{id} requires authentication (401)","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify that all card payment fields accept and correctly display valid data.","4951","TC-41: Verify successful card payment form filling with valid input data","tests","2026-09-02","passed","2026-09-02","","test_successful_card_payment","",""
"Verify that entering an invalid password displays the correct validation error.","3096","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-09-02","failed","2026-09-02","","test_sign_up","",""
"Test retrieving children registered for an existing club.","99","Verify get_user_children returns 200 and valid child list","tests","2026-09-02","failed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","10242","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test that registration with non-existent childId returns 404.","86","Verify non-existent child returns 404","tests","2026-09-02","passed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that entering an invalid password displays the correct validation error.","3869","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-09-02","failed","2026-09-02","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","10249","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test strict Pydantic validation for all children in response.","86","Verify every child matches ChildDto schema","tests","2026-09-02","failed","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"The public complaints list must return a 200 response with a JSON list.","87","Complaint-API-01: GET /complaints returns 200 with a complaint list","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify alphabetical sorting in the advanced club search.","11142","test_tc_52_advanced_club_search_sorting","tests","2026-09-02","broken","2026-09-02","","test_52_Advanced_club_search","",""
"Verify challenge and event banner navigation on the homepage.","3303","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-09-02","passed","2026-09-02","","test_home_page","",""
"PUT /complaint/{id}/answer must require an authenticated caller.","81","Complaint-API-08: PUT /complaint/{id}/answer requires authentication (401)","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"PUT /complaint/{id}/answer must succeed for an authenticated USER caller.","195","Complaint-API-14: USER PUT /complaint/{id}/answer returns 200","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","3027","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-09-02","passed","2026-09-02","","test_update_phone_number","",""
"An anonymous caller must not be able to create a complaint (401).","106","Complaint-API-10: POST /complaint requires authentication (401)","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"","3668","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","passed","2026-09-02","","test_sign_up","",""
