"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","364","test_user_is_signed_in_after_api_fixture","tests","2026-08-14","passed","2026-08-14","","test_sign_in","",""
"Verify that entering an invalid password displays the correct validation error.","16647","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","15504","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Verify opening a news article from the list and returning back to the News page.","8527","TC-07: Navigation to the News details page","tests","2026-08-14","passed","2026-08-14","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","9533","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-14","passed","2026-08-14","","test_news_details","",""
"Verify homepage hero carousel navigation and its slide redirects.","10026","test_homepage_carousel_navigation","tests","2026-08-14","passed","2026-08-14","","test_home_carousel_navigation","",""
"Verify that entering an invalid password displays the correct validation error.","16695","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","15847","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","16228","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","15743","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","4634","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-14","passed","2026-08-14","TestPaymentPageUI","test_payment_page_ui","",""
"Verify challenge and event banner navigation on the homepage.","10380","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-14","passed","2026-08-14","","test_home_page","",""
"Verify that entering an invalid password displays the correct validation error.","16238","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-14","broken","2026-08-14","","test_sign_up","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","6321","TC-28: Verify 'Наші контакти' section display","tests","2026-08-14","passed","2026-08-14","","test_social_buttons_ui","",""
