"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3923","TC-4: Registration — required field 'Телефон' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"","7901","TC-26: Verify visitor can add a child and register for a club","tests","2026-09-02","passed","2026-09-02","","test_club_details","",""
"Verify opening a news article from the list and returning back to the News page.","3051","TC-07: Navigation to the News details page","tests","2026-09-02","passed","2026-09-02","","test_news_details_navigation","",""
"PUT /complaint/{id}/answer must succeed for an authenticated USER caller.","213","Complaint-API-14: USER PUT /complaint/{id}/answer returns 200","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"","3419","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-09-02","passed","2026-09-02","","test_nav_39","",""
"Verify that entering an invalid password displays the correct validation error.","4474","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-09-02","failed","2026-09-02","","test_sign_up","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","10346","TC-44: Verify Instagram social media link functionality","tests","2026-09-02","broken","2026-09-02","","test_social_buttons_ui","",""
"","3615","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-09-02","passed","2026-09-02","","test_sign_in","",""
"Verify that guests cannot update locations.","98","ADDRESS-CONTROL-API-02: POST /replaceIncorrectCity returns 401 for unauthenticated users","tests","2026-09-02","passed","2026-09-02","TestAddressControllerSeс","test_address_controller_api","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","476","test_authenticated_driver_returns_user_session","tests","2026-09-02","passed","2026-09-02","","test_driver_roles","",""
"The public complaints list must return a 200 response with a JSON list.","125","Complaint-API-01: GET /complaints returns 200 with a complaint list","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"","3878","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","passed","2026-09-02","","test_sign_up","",""
"The news search endpoint must return 200 for a plain keyword.","60","News-API-03: GET /newslist/search?keyword= returns 200 with a search result","tests","2026-09-02","passed","2026-09-02","","test_news_api","",""
"POST/PUT require an admin access token, so a plain user must get a 4xx.

    The user fixture has no admin token. With a partial body the backend rejects
    the request via body validation (4xx) before it could be accepted, so the
    test only asserts the write does not succeed from a non-admin account.
    ","229","News-API-10: non-admin cannot POST /news or PUT /news/{id}","tests","2026-09-02","passed","2026-09-02","","test_news_api","",""
"An anonymous caller must not be able to delete a complaint (401).","104","Complaint-API-07: DELETE /complaint/{id} requires authentication (401)","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify that the user can find a club by name.","5129","TC-27: Verify that the user can find a club by name","tests","2026-09-02","failed","2026-09-02","","test_clubs_page","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4741","TC-4: Registration — required field 'Пароль' left empty","tests","2026-09-02","passed","2026-09-02","","test_registration_required_field","",""
"Verify that opening a news card leads to the correct, fully rendered details page.","10662","TC-18: Opening a specific news article from the News page","tests","2026-09-02","broken","2026-09-02","","test_open_specific_news_article","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","0","test_registration_flow[Manager]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","10459","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"A non-existent news id must yield a 404 response.","56","News-API-06: GET /news/{id} returns 404 for a missing article","tests","2026-09-02","passed","2026-09-02","","test_news_api","",""
"ComplaintProfile.model_dump must keep every required field verbatim.

    The expected payload is a hand-written literal derived from the JSON
    Schema, not from re-reading the model, so the assertion can disagree
    with the model if a field is silently dropped or renamed.
    ","6","Complaint-API-17: ComplaintProfile preserves required fields and drops None","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"An existing complaint must be fetchable by id without auth.","115","Complaint-API-05: GET /complaint/{id} returns 200 for an existing complaint","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Complaints filtered by club id must return a 200 response with a JSON list.","114","Complaint-API-02: GET /complaints/club/{id} returns 200 with a list","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"PUT /complaint/{id}/answer must require an authenticated caller.","104","Complaint-API-08: PUT /complaint/{id}/answer requires authentication (401)","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","10432","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
