"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the user can find a club by name.","6222","TC-27: Verify that the user can find a club by name","tests","2026-08-31","failed","2026-08-31","","test_clubs_page","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2375","test_add_club_modal_basic_info_structure","tests","2026-08-31","passed","2026-08-31","","test_add_club_modal","",""
"Ensure both user and manager credentials are present in the environment.","0","test_user_and_manager_credentials_are_configured","tests","2026-08-31","passed","2026-08-31","","test_driver_roles","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","5582","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-08-31","passed","2026-08-31","","test_social_buttons_ui","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","123","test_user_is_signed_in_after_api_fixture","tests","2026-08-31","passed","2026-08-31","","test_sign_in","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","4880","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-31","passed","2026-08-31","TestPaymentPageUI","test_payment_page_ui","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","3225","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-08-31","passed","2026-08-31","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","544","test_authenticated_driver_returns_user_session","tests","2026-08-31","passed","2026-08-31","","test_driver_roles","",""
"","4155","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-31","passed","2026-08-31","","test_sign_up","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","3064","TC-45: Verify email link functionality in contacts section","tests","2026-08-31","passed","2026-08-31","","test_social_buttons_ui","",""
