"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"Verify webinar video blocks, playback and YouTube links.","0","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-09-03","broken","2026-09-03","","test_challenge_page_video_blocks","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","0","TC-28: Verify 'Наші контакти' section display","tests","2026-09-03","broken","2026-09-03","","test_social_buttons_ui","",""
"TC-37: Verify the structure and presence of elements in the step.

    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","0","test_add_club_modal_basic_info_structure","tests","2026-09-03","broken","2026-09-03","","test_add_club_modal","",""
"The similar-news endpoint must respond with 200 and valid JSON.","78","News-API-04: GET /newslist/search/similar returns 200","tests","2026-09-03","broken","2026-09-03","","test_news_api","",""
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"POST /complaint must succeed for an authenticated USER caller.

    The probe confirmed that both USER and MANAGER tokens can create a
    complaint. The response body matches the ``SuccessCreatedComplaint``
    schema (``id``/``userId``/``clubId``/``recipientId``/``hasAnswer``) and
    can be deserialized into the typed ``SuccessCreatedComplaint`` model.
    The body's ``userId`` must match the authenticated user's id — the
    backend rejects mismatched ids with 400.
    ","0","Complaint-API-12: USER POST /complaint returns 200 with SuccessCreatedComplaint","tests","2026-09-03","broken","2026-09-03","","test_complaint_api","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Missing uppercase]","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","0","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-09-03","broken","2026-09-03","","test_update_phone_number","",""
"Verify homepage hero carousel navigation and its slide redirects.","0","test_homepage_carousel_navigation","tests","2026-09-03","broken","2026-09-03","","test_home_carousel_navigation","",""
"A manager (also not admin) must get 403 when deleting news.","0","News-API-09: DELETE /news/{id} forbidden for a manager","tests","2026-09-03","broken","2026-09-03","","test_news_api","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Length < 8]","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"","0","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","0","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-03","broken","2026-09-03","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"","0","TC-26: Verify visitor can add a child and register for a club","tests","2026-09-03","broken","2026-09-03","","test_club_details","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","0","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-09-03","broken","2026-09-03","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"","0","TC-30: Verify that an authenticated user can send a message to a club manager","tests","2026-09-03","broken","2026-09-03","","test_club_details","",""
"Verify POST /challenge-registration/children creates a new registration for a child.","0","Create a challenge registration for a child","tests","2026-09-03","broken","2026-09-03","","test_challenge_registration_post_response","",""
"","0","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-09-03","broken","2026-09-03","","test_nav_39","",""
"Verify that a specific category can be fetched by its ID.","0","Category-API-03: GET /category/{id} returns 200 OK for an existing category","tests.api","2026-09-03","broken","2026-09-03","TestCategoriesRead","test_categories","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","0","TC-4: Registration — required field 'Email' left empty","tests","2026-09-03","broken","2026-09-03","","test_registration_required_field","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","0","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-09-03","broken","2026-09-03","","test_registration_required_field","",""
"PUT /complaint/isActive/{id} must require an authenticated caller.","68","Complaint-API-09: PUT /complaint/isActive/{id} requires authentication (401)","tests","2026-09-03","broken","2026-09-03","","test_complaint_api","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","0","TC-45: Verify email link functionality in contacts section","tests","2026-09-03","broken","2026-09-03","","test_social_buttons_ui","",""
"","0","Verify get_all_challenges method","tests","2026-09-03","broken","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Complaints filtered by sender id must return 200 with a JSON list.","70","Complaint-API-04: GET /complaints/sender/{id} returns 200 with a list","tests","2026-09-03","broken","2026-09-03","","test_complaint_api","",""
"Verify Role-Based Access Control: Users and Managers cannot delete categories.","0","Category-API-09: DELETE /category/{id} returns 403 Forbidden for User","tests.api","2026-09-03","broken","2026-09-03","TestCategoriesSecurity","test_categories","",""
"","0","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-09-03","broken","2026-09-03","","test_signin_neg_31","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Missing letters/digits]","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"An anonymous caller must not be able to delete news (401).","71","News-API-07: DELETE /news/{id} is admin-only (401 when unauthenticated)","tests","2026-09-03","broken","2026-09-03","","test_news_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","0","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-03","broken","2026-09-03","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","0","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-09-03","broken","2026-09-03","","test_registration_required_field","",""
"","0","TC-08: News card displays information in fields.","tests","2026-09-03","broken","2026-09-03","","test_news_display_08","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Length > 20]","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","0","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-09-03","broken","2026-09-03","","test_club_actions_unauthorized","",""
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
