"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3625","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-08-27","passed","2026-08-27","","test_registration_required_field","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1094","TC-06: Verify that the News page opens","tests","2026-08-27","passed","2026-08-27","TestNewsPage","test_news_page_opens","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","111","test_user_is_signed_in_after_api_fixture","tests","2026-08-27","passed","2026-08-27","","test_sign_in","",""
"Verify that all card payment fields accept and correctly display valid data.","4802","TC-41: Verify successful card payment form filling with valid input data","tests","2026-08-27","passed","2026-08-27","","test_successful_card_payment","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","16574","TC-3 Verify successful manager registration with email confirmation","tests","2026-08-27","passed","2026-08-27","","test_sign_up","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","5381","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-27","passed","2026-08-27","","test_news_details","",""
"Verify that entering an invalid password displays the correct validation error.","6294","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-27","failed","2026-08-27","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","8361","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-27","failed","2026-08-27","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","7703","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-27","passed","2026-08-27","","test_sign_up","",""
"","3951","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-27","passed","2026-08-27","","test_sign_up","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","129","test_authenticated_driver_returns_user_session","tests","2026-08-27","passed","2026-08-27","","test_driver_roles","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","1570","test_add_club_modal_basic_info_structure","tests","2026-08-27","failed","2026-08-27","","test_add_club_modal","",""
"","3776","TC-57 Registration — duplicate email (already-registered email)","tests","2026-08-27","passed","2026-08-27","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","6902","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-27","failed","2026-08-27","","test_sign_up","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal, so it's checked via `DescriptionStep.is_toast_displayed()` /
    `.get_toast_text()`, which already exist in the codebase. Since toasts
    can be transient, the check happens immediately after `click_next()`.
    ","2696","test_online_status_auto_assigned_when_no_location","tests","2026-08-27","failed","2026-08-27","","test_add_club_modal","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","3389","TC-45: Verify email link functionality in contacts section","tests","2026-08-27","passed","2026-08-27","","test_social_buttons_ui","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","7934","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-08-27","passed","2026-08-27","","test_club_actions_unauthorized","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","14","test_unsupported_profile_photo_is_rejected","tests","2026-08-27","broken","2026-08-27","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3712","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-08-27","passed","2026-08-27","","test_registration_required_field","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","3708","TC-54: Verify registration with invalid email format","tests","2026-08-27","passed","2026-08-27","","test_sign_up","",""
"Verify that opening a news card leads to the correct, fully rendered details page.","11095","TC-18: Opening a specific news article from the News page","tests","2026-08-27","passed","2026-08-27","","test_open_specific_news_article","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","2620","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-08-27","passed","2026-08-27","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"Verify alphabetical sorting in the advanced club search.","73176","test_tc_52_advanced_club_search_sorting","tests","2026-08-27","passed","2026-08-27","","test_52_Advanced_club_search","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","5506","TC-35: Verify challenge page content — title, description and header icons","tests","2026-08-27","passed","2026-08-27","TestChallengePageContent","test_challenge_page_content","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1437","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-27","passed","2026-08-27","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that the map modal displays clubs according to the selected city and category.","19704","TC-10: Catalog: Club's Location","tests","2026-08-27","failed","2026-08-27","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","2019","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-08-27","passed","2026-08-27","","test_login_non_existent_email","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3745","TC-4: Registration — required field 'Телефон' left empty","tests","2026-08-27","passed","2026-08-27","","test_registration_required_field","",""
"Verify opening a news article from the list and returning back to the News page.","4860","TC-07: Navigation to the News details page","tests","2026-08-27","passed","2026-08-27","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify that the user can find a club by name.","6387","TC-27: Verify that the user can find a club by name","tests","2026-08-27","failed","2026-08-27","","test_clubs_page","",""
"","2573","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-08-27","passed","2026-08-27","","test_sign_in","",""
"","3909","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-08-27","passed","2026-08-27","","test_sign_up","",""
"Verify that the user can find a club by name.","10017","TC-27: Verify that the user can find a club by name","tests","2026-08-27","failed","2026-08-27","","test_clubs_page","",""
