"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","5355","TC-44: Verify Instagram social media link functionality","tests","2026-08-20","passed","2026-08-20","","test_social_buttons_ui","",""
"Verify opening another news article from the 'Інші новини' section.","7548","test_news_details_other_news_navigation","tests","2026-08-20","passed","2026-08-20","","test_news_details_other_news_navigation","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","866","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-20","passed","2026-08-20","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","125","test_authenticated_driver_returns_user_session","tests","2026-08-20","passed","2026-08-20","","test_driver_roles","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","15419","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-08-20","broken","2026-08-20","","test_tc_20_complaint_submission","",""
"Verify webinar video blocks, playback and YouTube links.","30986","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-20","broken","2026-08-20","","test_challenge_page_video_blocks","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1299","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-20","passed","2026-08-20","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3455","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-08-20","passed","2026-08-20","","test_registration_required_field","",""
"Verify that entering an invalid password displays the correct validation error.","7716","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-20","failed","2026-08-20","","test_sign_up","",""
"Verify homepage hero carousel navigation and its slide redirects.","8361","test_homepage_carousel_navigation","tests","2026-08-20","passed","2026-08-20","","test_home_carousel_navigation","",""
"","4127","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-08-20","passed","2026-08-20","","test_add_club_basic_info_validation","",""
