"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_example","tests","2026-08-13","passed","2026-08-13","","test_example","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","7689","TC-28: Verify 'Наші контакти' section display","tests","2026-08-13","passed","2026-08-13","","test_social_buttons_ui","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1939","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-13","passed","2026-08-13","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","2096","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-13","passed","2026-08-13","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify homepage hero carousel navigation and its slide redirects.","10591","test_homepage_carousel_navigation","tests","2026-08-13","passed","2026-08-13","","test_home_carousel_navigation","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1247","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-13","passed","2026-08-13","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1676","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-13","passed","2026-08-13","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify challenge and event banner navigation on the homepage.","9683","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-13","passed","2026-08-13","","test_home_page","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1401","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-13","passed","2026-08-13","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","130","test_user_is_signed_in_after_api_fixture","tests","2026-08-13","passed","2026-08-13","","test_sign_in","",""
