"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that entering an invalid password displays the correct validation error.","5150","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-14","passed","2026-08-14","","test_sign_up","",""
"Verify homepage hero carousel navigation and its slide redirects.","5780","test_homepage_carousel_navigation","tests","2026-08-14","passed","2026-08-14","","test_home_carousel_navigation","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1062","TC-06: Verify that the News page opens","tests","2026-08-14","passed","2026-08-14","TestNewsPage","test_news_page_opens","",""
"Verify that entering an invalid password displays the correct validation error.","6980","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-14","failed","2026-08-14","","test_sign_up","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","478","test_user_is_signed_in_after_api_fixture","tests","2026-08-14","passed","2026-08-14","","test_sign_in","",""
"Verify that entering an invalid password displays the correct validation error.","4438","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-14","failed","2026-08-14","","test_sign_up","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","3223","TC-28: Verify 'Наші контакти' section display","tests","2026-08-14","passed","2026-08-14","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","7137","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-14","failed","2026-08-14","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","6957","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-14","failed","2026-08-14","","test_sign_up","",""
"Verify challenge and event banner navigation on the homepage.","6811","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-14","passed","2026-08-14","","test_home_page","",""
"Verify that entering an invalid password displays the correct validation error.","6028","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-14","failed","2026-08-14","","test_sign_up","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","3686","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-14","passed","2026-08-14","TestPaymentPageUI","test_payment_page_ui","",""
"Verify webinar video blocks, playback and YouTube links.","34886","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-14","broken","2026-08-14","","test_challenge_page_video_blocks","",""
"Verify opening another news article from the 'Інші новини' section.","7710","test_news_details_other_news_navigation","tests","2026-08-14","passed","2026-08-14","","test_news_details_other_news_navigation","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","4454","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-14","passed","2026-08-14","","test_update_phone_number","",""
"Verify that entering an invalid password displays the correct validation error.","6860","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-14","failed","2026-08-14","","test_sign_up","",""
"","4638","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-08-14","passed","2026-08-14","","test_add_club_basic_info_validation","",""
"Verify opening a news article from the list and returning back to the News page.","5495","TC-07: Navigation to the News details page","tests","2026-08-14","passed","2026-08-14","TestNewsDetailsNavigation","test_news_details_navigation","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal, so it's checked via `DescriptionStep.is_toast_displayed()` /
    `.get_toast_text()`, which already exist in the codebase. Since toasts
    can be transient, the check happens immediately after `click_next()`.
    ","4755","test_online_status_auto_assigned_when_no_location","tests","2026-08-14","passed","2026-08-14","","test_add_club_modal","",""
