"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"","0","Verify get_all_challenges method","tests","2026-09-02","broken","2026-09-02","TestChallengeApi","test_api_challenge_client","",""
"The similar-news endpoint must respond with 200 and valid JSON.","135091","News-API-04: GET /newslist/search/similar returns 200","tests","2026-09-02","broken","2026-09-02","","test_news_api","",""
"","0","Verify get_all_challenges method","tests","2026-09-02","broken","2026-09-02","TestChallengeApi","test_api_challenge_client","",""
"Verify that guests cannot update locations.","0","Location-API-04: PUT /location/{id} returns 401 for unauthenticated users","tests","2026-09-02","broken","2026-09-02","TestLocationSeс","test_location_api","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","0","test_registration_flow[Manager]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","0","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-09-02","broken","2026-09-02","","test_tc_20_complaint_submission","",""
"TC-37: Verify the structure and presence of elements in the step.

    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","0","test_add_club_modal_basic_info_structure","tests","2026-09-02","broken","2026-09-02","","test_add_club_modal","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","0","test_unsupported_profile_photo_is_rejected","tests","2026-09-02","broken","2026-09-02","TestProfilePhotoUpload","test_profile_photo_upload","",""
"PUT /complaint/{id}/answer must succeed for an authenticated USER caller.","0","Complaint-API-14: USER PUT /complaint/{id}/answer returns 200","tests","2026-09-02","broken","2026-09-02","","test_complaint_api","",""
