"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"An anonymous caller must not be able to delete a complaint (401).","105","Complaint-API-07: DELETE /complaint/{id} requires authentication (401)","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","10329","TC-44: Verify Instagram social media link functionality","tests","2026-09-02","broken","2026-09-02","","test_social_buttons_ui","",""
"","2567","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-09-02","passed","2026-09-02","","test_sign_in","",""
"Verify that invalid search queries return no matching clubs.","11436","test_tc_51_club_search_negative","tests","2026-09-02","broken","2026-09-02","","test_51_club_search_negative","",""
"The public complaints list must return a 200 response with a JSON list.","133","Complaint-API-01: GET /complaints returns 200 with a complaint list","tests","2026-09-02","passed","2026-09-02","","test_complaint_api","",""
"","2226","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-09-02","passed","2026-09-02","","test_signin_neg_31","",""
"An anonymous caller must not be able to delete news (401).","100","News-API-07: DELETE /news/{id} is admin-only (401 when unauthenticated)","tests","2026-09-02","passed","2026-09-02","","test_news_api","",""
"Test that registered user+club pair returns true.","0","Verify existing registration returns true","tests","2026-09-02","broken","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","10276","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test that registration with non-existent childId returns 404.","0","Verify non-existent child returns 404","tests","2026-09-02","broken","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
"Verify challenge and event banner navigation on the homepage.","3893","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-09-02","passed","2026-09-02","","test_home_page","",""
"Test that non-existing registration returns false.","0","Verify non-registered pair returns false","tests","2026-09-02","broken","2026-09-02","TestClubRegistrationApi","test_club_registration_api","",""
