"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify alphabetical sorting in the advanced club search.","14047","test_tc_52_advanced_club_search_sorting","tests","2026-09-04","failed","2026-09-04","","test_52_Advanced_club_search","",""
"Verify deleting/archiving a challenge.","616","Verify delete_challenge for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify getting all challenges for all roles.","3792","Verify get_all_challenges method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify getting a challenge by ID.","3040","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","170","test_user_is_signed_in_after_api_fixture","tests","2026-09-04","passed","2026-09-04","","test_sign_in","",""
"Verify getting a challenge by ID.","136","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify getting a challenge by ID.","1783","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","2553","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-09-04","passed","2026-09-04","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","6688","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-09-04","passed","2026-09-04","","test_club_actions_unauthorized","",""
"An existing news article must be fetchable by id without auth.","199","News-API-05: GET /news/{id} returns 200 for an existing article","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"An anonymous caller must not be able to delete news (401).","137","News-API-07: DELETE /news/{id} is admin-only (401 when unauthenticated)","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
