"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify updating phone number with a valid 10-digit value persists after refresh.","5454","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-18","passed","2026-08-18","","test_update_phone_number","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","2890","TC-28: Verify 'Наші контакти' section display","tests","2026-08-18","passed","2026-08-18","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","13206","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-18","broken","2026-08-18","","test_sign_up","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","99","test_user_is_signed_in_after_api_fixture","tests","2026-08-18","passed","2026-08-18","","test_sign_in","",""
"Verify that entering an invalid password displays the correct validation error.","13415","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-18","broken","2026-08-18","","test_sign_up","",""
"Verify webinar video blocks, playback and YouTube links.","25672","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-18","broken","2026-08-18","","test_challenge_page_video_blocks","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1234","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-18","passed","2026-08-18","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify challenge and event banner navigation on the homepage.","6450","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-18","passed","2026-08-18","","test_home_page","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","825","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-18","passed","2026-08-18","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"","19","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-08-18","broken","2026-08-18","","test_signin_neg_31","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","1909","test_add_club_modal_basic_info_structure","tests","2026-08-18","passed","2026-08-18","","test_add_club_modal_basic_info_structure","",""
