"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3746","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-08-28","passed","2026-08-28","","test_registration_required_field","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3902","TC-4: Registration — required field 'Телефон' left empty","tests","2026-08-28","passed","2026-08-28","","test_registration_required_field","",""
"Verify that any user can fetch the list of categories successfully.","626","Category-API-01: GET /categories returns 200 OK and valid JSON list","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesRead","test_categories","",""
"","3140","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","2862","TC-45: Verify email link functionality in contacts section","tests","2026-08-28","passed","2026-08-28","","test_social_buttons_ui","",""
"Ensure both user and manager credentials are present in the environment.","0","test_user_and_manager_credentials_are_configured","tests","2026-08-28","passed","2026-08-28","","test_driver_roles","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","15602","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-08-28","broken","2026-08-28","","test_tc_20_complaint_submission","",""
"Verify that invalid search queries return no matching clubs.","8490","test_tc_51_club_search_negative","tests","2026-08-28","passed","2026-08-28","","test_51_club_search_negative","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","4793","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-28","passed","2026-08-28","","test_update_phone_number","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","4294","test_add_club_back_navigation_and_data_persistence","tests","2026-08-28","passed","2026-08-28","","test_add_club_modal","",""
