"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify opening another news article from the 'Інші новини' section.","0","test_news_details_other_news_navigation","tests","2026-09-02","broken","2026-09-02","","test_news_details_other_news_navigation","",""
"Verify that all card payment fields accept and correctly display valid data.","0","TC-41: Verify successful card payment form filling with valid input data","tests","2026-09-02","broken","2026-09-02","","test_successful_card_payment","",""
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","0","test_add_club_back_navigation_and_data_persistence","tests","2026-09-02","broken","2026-09-02","","test_add_club_modal","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","0","TC-4: Registration — required field 'Email' left empty","tests","2026-09-02","broken","2026-09-02","","test_registration_required_field","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","0","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-09-02","broken","2026-09-02","","test_tc_20_complaint_submission","",""
"Verify that the user can find a club by name.","0","TC-27: Verify that the user can find a club by name","tests","2026-09-02","broken","2026-09-02","","test_clubs_page","",""
"","0","TC-57 Registration — duplicate email (already-registered email)","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that invalid search queries return no matching clubs.","0","test_tc_51_club_search_negative","tests","2026-09-02","broken","2026-09-02","","test_51_club_search_negative","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Contains Cyrillic]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify Role-Based Access Control: Users and Managers get 403 Forbidden.","0","Category-API-07: POST /category returns 403 Forbidden for Manager","tests.api","2026-09-02","broken","2026-09-02","TestCategoriesSecurity","test_categories","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","0","test_registration_flow[Manager]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","0","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-02","broken","2026-09-02","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Missing uppercase]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","0","TC-4: Registration — required field 'Телефон' left empty","tests","2026-09-02","broken","2026-09-02","","test_registration_required_field","",""
"Verify webinar video blocks, playback and YouTube links.","0","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-09-02","broken","2026-09-02","","test_challenge_page_video_blocks","",""
"","0","Verify get_all_challenges method","tests","2026-09-02","broken","2026-09-02","TestChallengeApi","test_api_challenge_client","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","0","test_authenticated_manager_driver_returns_manager_session","tests","2026-09-02","broken","2026-09-02","","test_driver_roles","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","0","test_user_is_signed_in_after_api_fixture","tests","2026-09-02","broken","2026-09-02","","test_sign_in","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","0","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-09-02","broken","2026-09-02","","test_payment_page_ui","",""
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that the 'Інші новини' carousel can be navigated via pagination dots.

    Steps:
        1. Open a news article and scroll down to the 'Інші новини' block.
        2. Confirm pagination dots are visible and the first dot is active.
        3. Click the second dot.
        4. Verify the active dot transferred to the second dot and the
           displayed news cards belong to group 2.
        5. Click another (non-adjacent) dot.
        6. Verify the active dot transferred to the clicked dot and only
           one dot is active at a time.
    ","0","TC-25 Verify carousel pagination dots functionality","tests","2026-09-02","broken","2026-09-02","","test_tc_25_carousel_pagination_dots","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","0","test_registration_flow[Visitor]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Test verifies that the Facebook icon on the news details page opens the project's official Facebook page in a new browser tab.","0","TC-42: Verify Facebook social media link functionality","tests","2026-09-02","broken","2026-09-02","","test_social_buttons_ui","",""
"Verify homepage hero carousel navigation and its slide redirects.","0","test_homepage_carousel_navigation","tests","2026-09-02","broken","2026-09-02","","test_home_carousel_navigation","",""
"Verify that an authenticated user can successfully fill out the 'Add Center' modal and reach the final step to submit the center.","0","TC-58: Center creation functionality","tests","2026-09-02","broken","2026-09-02","","test_add_center","",""
"Verify that entering an invalid password displays the correct validation error.","0","test_sign_up_password_policy[Missing lowercase]","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
"Verify that guests cannot update categories.","0","Category-API-05: PUT /category/{id} returns 401 for unauthenticated users","tests.api","2026-09-02","broken","2026-09-02","TestCategoriesSecurity","test_categories","",""
"Verify that any user can fetch the list of categories successfully.","132837","Category-API-01: GET /categories returns 200 OK and valid JSON list","tests.api","2026-09-02","broken","2026-09-02","TestCategoriesRead","test_categories","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","0","TC-06: Verify that the News page opens","tests","2026-09-02","broken","2026-09-02","TestNewsPage","test_news_page_opens","",""
"","0","Verify get_challenge_by_id method","tests","2026-09-02","broken","2026-09-02","TestChallengeApi","test_api_challenge_client","",""
"","0","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-02","broken","2026-09-02","","test_sign_up","",""
