"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","3311","TC-54: Verify registration with invalid email format","tests","2026-08-30","passed","2026-08-30","","test_sign_up","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","15560","TC-3 Verify successful manager registration with email confirmation","tests","2026-08-30","passed","2026-08-30","","test_sign_up","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2049","test_add_club_modal_basic_info_structure","tests","2026-08-30","passed","2026-08-30","","test_add_club_modal","",""
"POST/PUT require an admin access token, so a plain user must get a 4xx.

    The user fixture has no admin token. With a partial body the backend rejects
    the request via body validation (4xx) before it could be accepted, so the
    test only asserts the write does not succeed from a non-admin account.
    ","1097","News-API-10: non-admin cannot POST /news or PUT /news/{id}","tests","2026-08-30","passed","2026-08-30","","test_news_api","",""
"","4877","TC-30: Verify that an authenticated user can send a message to a club manager","tests","2026-08-30","passed","2026-08-30","","test_club_details","",""
"A regular user (no admin token) must get 403 when deleting news.","1050","News-API-08: DELETE /news/{id} forbidden for a regular user","tests","2026-08-30","passed","2026-08-30","","test_news_api","",""
"","4322","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-30","passed","2026-08-30","","test_sign_up","",""
"Verify that entering an invalid password displays the correct validation error.","6398","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-30","failed","2026-08-30","","test_sign_up","",""
"ComplaintProfile.model_dump must keep every required field verbatim.

    The expected payload is a hand-written literal derived from the JSON
    Schema, not from re-reading the model, so the assertion can disagree
    with the model if a field is silently dropped or renamed.
    ","24","Complaint-API-17: ComplaintProfile preserves required fields and drops None","tests","2026-08-30","passed","2026-08-30","","test_complaint_api","",""
"","6281","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-08-30","passed","2026-08-30","","test_nav_39","",""
"PUT /complaint/isActive/{id} must require an authenticated caller.","295","Complaint-API-09: PUT /complaint/isActive/{id} requires authentication (401)","tests","2026-08-30","passed","2026-08-30","","test_complaint_api","",""
"Verify opening a news article from the list and returning back to the News page.","4719","TC-07: Navigation to the News details page","tests","2026-08-30","passed","2026-08-30","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","3867","TC-45: Verify email link functionality in contacts section","tests","2026-08-30","passed","2026-08-30","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","7306","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-30","failed","2026-08-30","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1523","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-30","passed","2026-08-30","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"PUT /complaint/{id}/answer must succeed for an authenticated USER caller.","1487","Complaint-API-14: USER PUT /complaint/{id}/answer returns 200","tests","2026-08-30","passed","2026-08-30","","test_complaint_api","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","136","test_authenticated_manager_driver_returns_manager_session","tests","2026-08-30","passed","2026-08-30","","test_driver_roles","",""
"","2773","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-08-30","passed","2026-08-30","","test_sign_in","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","2853","test_add_club_back_navigation_and_data_persistence","tests","2026-08-30","passed","2026-08-30","","test_add_club_modal","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3175","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-08-30","passed","2026-08-30","","test_registration_required_field","",""
"Verify that entering an invalid password displays the correct validation error.","5450","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-30","passed","2026-08-30","","test_sign_up","",""
"Verify alphabetical sorting in the advanced club search.","58680","test_tc_52_advanced_club_search_sorting","tests","2026-08-30","passed","2026-08-30","","test_52_Advanced_club_search","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","7895","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-08-30","passed","2026-08-30","","test_club_actions_unauthorized","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","154","test_authenticated_driver_returns_user_session","tests","2026-08-30","passed","2026-08-30","","test_driver_roles","",""
"","4214","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-30","passed","2026-08-30","","test_sign_up","",""
"","3855","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-08-30","passed","2026-08-30","","test_sign_up","",""
"Verify navigation from the homepage to the Clubs page via the 'Всі гуртки' button and individual club category cards ('Спортивні секції', 'Танці, хореографія', 'Студії раннього розвитку').","7835","TC-38: Verify navigation to the Clubs page from the homepage","tests","2026-08-30","passed","2026-08-30","TestHomePageClubsNavigation","test_home_page_clubs_navigation","",""
