"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that any user can fetch the list of categories successfully.","684","Category-API-01: GET /categories returns 200 OK and valid JSON list","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesRead","test_categories","",""
"Verify that searching categories returns a paginated structure.","626","Category-API-02: GET /categories/search returns paginated list","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesRead","test_categories","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","189","test_user_is_signed_in_after_api_fixture","tests","2026-08-28","passed","2026-08-28","","test_sign_in","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","4381","TC-54: Verify registration with invalid email format","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify that the user can find a club by name.","6025","TC-27: Verify that the user can find a club by name","tests","2026-08-28","failed","2026-08-28","","test_clubs_page","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","3551","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-08-28","passed","2026-08-28","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"","4733","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify that a specific category can be fetched by its ID.","124","Category-API-03: GET /category/{id} returns 200 OK for an existing category","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesRead","test_categories","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4671","TC-4: Registration — required field 'Email' left empty","tests","2026-08-28","passed","2026-08-28","","test_registration_required_field","",""
"Verify that guests cannot delete categories.","152","Category-API-06: DELETE /category/{id} returns 401 for unauthenticated users","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesSecurity","test_categories","",""
"Verify Role-Based Access Control: Users and Managers cannot delete categories.","714","Category-API-09: DELETE /category/{id} returns 403 Forbidden for User","tests.api","2026-08-28","passed","2026-08-28","TestCategoriesSecurity","test_categories","",""
"","1164","TC-08: News card displays information in fields.","tests","2026-08-28","passed","2026-08-28","","test_news_display_08","",""
"","4988","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-28","passed","2026-08-28","","test_sign_up","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","6859","TC-35: Verify challenge page content — title, description and header icons","tests","2026-08-28","passed","2026-08-28","TestChallengePageContent","test_challenge_page_content","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","5752","TC-44: Verify Instagram social media link functionality","tests","2026-08-28","passed","2026-08-28","","test_social_buttons_ui","",""
