"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","2750","TC-28: Verify 'Наші контакти' section display","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","15387","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-08-26","broken","2026-08-26","","test_tc_20_complaint_submission","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","4787","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-26","passed","2026-08-26","","test_update_phone_number","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","149","test_user_is_signed_in_after_api_fixture","tests","2026-08-26","passed","2026-08-26","","test_sign_in","",""
"Verify navigation to the registration form for the 'Розмовляй' challenge.","2990","TC-65 User can register for the “Клуб української мови ""Розмовляй"" challenge","tests","2026-08-26","broken","2026-08-26","","test_tc_65_challenge_registration_navigation","",""
"","2926","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-08-26","passed","2026-08-26","","test_signin_neg_31","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","114","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-26","broken","2026-08-26","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test verifies that 'Записатися на гурток', 'Написати менеджеру', 'Залишити коментар', and 'Відповісти' are unavailable for unauthenticated users.","7120","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-08-26","passed","2026-08-26","","test_club_actions_unauthorized","",""
"","4343","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Ensure both user and manager credentials are present in the environment.","0","test_user_and_manager_credentials_are_configured","tests","2026-08-26","passed","2026-08-26","","test_driver_roles","",""
"Verify webinar video blocks, playback and YouTube links.","28770","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-26","broken","2026-08-26","","test_challenge_page_video_blocks","",""
"Verify alphabetical sorting in the advanced club search.","58881","test_tc_52_advanced_club_search_sorting","tests","2026-08-26","passed","2026-08-26","","test_52_Advanced_club_search","",""
"","3768","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-08-26","passed","2026-08-26","","test_add_club_basic_info_validation","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","691","TC-06: Verify that the News page opens","tests","2026-08-26","passed","2026-08-26","TestNewsPage","test_news_page_opens","",""
"Verify that entering an invalid password displays the correct validation error.","6518","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-26","failed","2026-08-26","","test_sign_up","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","209","test_authenticated_driver_returns_user_session","tests","2026-08-26","passed","2026-08-26","","test_driver_roles","",""
"TC-61: verify the Last Name field rejects invalid special characters.

        Test steps (from TC-61):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Clear ""Прізвище"", type invalid special characters and remove focus.
               A validation error appears, the border turns red, an error icon is
               shown and the save button remains active (no disabled attribute).
            3. Click ""Зберегти зміни"" - the form is not submitted, the modal stays
               open and the validation error is still displayed.
        ","19","test_last_name_rejects_special_characters","tests","2026-08-26","broken","2026-08-26","TestProfileLastNameUpdate","test_profile_last_name_update","",""
"Verify opening a news article from the list and returning back to the News page.","5329","TC-07: Navigation to the News details page","tests","2026-08-26","passed","2026-08-26","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify that entering an invalid password displays the correct validation error.","5662","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-26","failed","2026-08-26","","test_sign_up","",""
"Verify challenge and event banner navigation on the homepage.","5561","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-26","passed","2026-08-26","","test_home_page","",""
"","3480","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3130","TC-4: Registration — required field 'Email' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
"Verify navigation from the homepage to the Clubs page via the 'Всі гуртки' button and individual club category cards ('Спортивні секції', 'Танці, хореографія', 'Студії раннього розвитку').","10053","TC-38: Verify navigation to the Clubs page from the homepage","tests","2026-08-26","passed","2026-08-26","TestHomePageClubsNavigation","test_home_page_clubs_navigation","",""
"Verify that users can navigate through the 30 language marathon tasks using next/previous arrows and pagination dots.","2983","TC-11: Task carousel navigation via arrows and pagination dots","tests","2026-08-26","passed","2026-08-26","TestMarathonTaskCarousel","test_marathon_task_carousel_navigation","",""
"","5505","TC-30: Verify that an authenticated user can send a message to a club manager","tests","2026-08-26","passed","2026-08-26","","test_club_details","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","201","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-26","broken","2026-08-26","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that entering an invalid password displays the correct validation error.","7565","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-26","failed","2026-08-26","","test_sign_up","",""
"","4715","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","13313","TC-2 Verify successful user registration with email confirmation","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","16","test_unsupported_profile_photo_is_rejected","tests","2026-08-26","broken","2026-08-26","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","2593","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-08-26","passed","2026-08-26","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"Verify that entering an invalid password displays the correct validation error.","6254","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"","3960","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","2477","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-08-26","passed","2026-08-26","","test_login_non_existent_email","",""
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","6501","TC-43: Verify YouTube social media link functionality","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Verify that the map modal displays clubs according to the selected city and category.","15164","TC-10: Catalog: Club's Location","tests","2026-08-26","passed","2026-08-26","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","6472","TC-35: Verify challenge page content — title, description and header icons","tests","2026-08-26","passed","2026-08-26","TestChallengePageContent","test_challenge_page_content","",""
"Verify that the user can find a club by name.","6960","TC-27: Verify that the user can find a club by name","tests","2026-08-26","failed","2026-08-26","","test_clubs_page","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","85","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-26","broken","2026-08-26","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"","4237","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3488","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
"Verify opening another news article from the 'Інші новини' section.","7802","test_news_details_other_news_navigation","tests","2026-08-26","passed","2026-08-26","","test_news_details_other_news_navigation","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","278","test_authenticated_manager_driver_returns_manager_session","tests","2026-08-26","passed","2026-08-26","","test_driver_roles","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2179","test_add_club_modal_basic_info_structure","tests","2026-08-26","passed","2026-08-26","","test_add_club_modal","",""
"Verify that the user can find a club by name.","5527","TC-27: Verify that the user can find a club by name","tests","2026-08-26","failed","2026-08-26","","test_clubs_page","",""
"Verify that entering an invalid password displays the correct validation error.","6080","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-26","failed","2026-08-26","","test_sign_up","",""
"","4327","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-26","passed","2026-08-26","","test_sign_up","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","3443","TC-45: Verify email link functionality in contacts section","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","5501","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-08-26","passed","2026-08-26","","test_social_buttons_ui","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3300","TC-4: Registration — required field 'Пароль' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
"","2475","TC-33: Login — empty fields(required-field enforcement)","tests","2026-08-26","passed","2026-08-26","","test_sign_in","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3866","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","3577","test_add_club_back_navigation_and_data_persistence","tests","2026-08-26","passed","2026-08-26","","test_add_club_modal","",""
"Verify that invalid search queries return no matching clubs.","7925","test_tc_51_club_search_negative","tests","2026-08-26","passed","2026-08-26","","test_51_club_search_negative","",""
"Verify that the user can find a club by name.","5926","TC-27: Verify that the user can find a club by name","tests","2026-08-26","failed","2026-08-26","","test_clubs_page","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3684","TC-4: Registration — required field 'Прізвище' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3998","TC-4: Registration — required field 'Телефон' left empty","tests","2026-08-26","passed","2026-08-26","","test_registration_required_field","",""
